x	arrow-star	inbetween2-0.0-random	inbetween2-0.125-random	inbetween2-0.25-random	inbetween2-0.375-random	inbetween2-0.5-random	inbetween2-0.625-random	inbetween2-0.75-random	inbetween2-0.875-random	inbetween2-1.0-random
22051.0	1.4678449497250248	6.496432911155599	7.044874060021144	8.663684591534123	9.938172971407662	10.8831947822015	11.459479467746172	11.878189715334443	12.441929126843904	10.663844735926737
24770.0	1.4658578163126708	6.492388489594273	7.04490662551152	8.669968923737947	9.951330461468487	10.894017802775528	11.47602323527182	11.87561173896884	12.411028507179454	10.65778276818254
27825.0	1.4646462756436316	6.488675873788131	7.038420093398174	8.670340349413214	9.939254471618327	10.88812867721121	11.48146936370225	11.85767437821265	12.397092646211217	10.658936731702207
31256.0	1.462419647176641	6.477307420083758	7.028341080591725	8.666714199593033	9.955249784299388	10.900835114748867	11.499520122682474	11.860529760796506	12.394117019749922	10.662221265932336
35111.0	1.4644479277680513	6.479731725159431	7.032482533451223	8.674457037860401	9.9494549678315	10.916274876632835	11.491280206635638	11.851407248221726	12.387916994517155	10.666942027110222
39441.0	1.4631792081742285	6.477534972431281	7.027439497680298	8.672073821482156	9.948784619767817	10.897712512810655	11.507163080046382	11.869328184073314	12.391742610251592	10.669683488631408
44305.0	1.463784066378357	6.479424845889295	7.026027866080175	8.669197349304499	9.960256791541095	10.904340974068825	11.510182878648036	11.8965838618501	12.40004494722107	10.67202802777325
49769.0	1.4627494298878212	6.476138968538117	7.030484652156862	8.670433152233127	9.96531529555956	10.907061897805038	11.497474577041132	11.886364711030808	12.395009753056728	10.67400886214879
55907.0	1.4627236198571567	6.4757961106803	7.031698286339982	8.669996305567365	9.960893188454554	10.908961395712277	11.513296406520121	11.89439105553151	12.385030739199197	10.675326286427037
62802.0	1.4640692052684274	6.4782284492950435	7.041766951619813	8.673525517809585	9.976481791822822	10.919509933293536	11.525699960664529	11.884356456020758	12.405324414594423	10.675651636745574
70547.0	1.4648662564455732	6.479053652427041	7.048572588079994	8.67865035729389	9.980108432378398	10.918078441962365	11.529494915941738	11.872304645491008	12.385470669762634	10.671978809945843
79247.0	1.464972488395327	6.483132041596943	7.052094683730051	8.685581247196152	9.977283179854298	10.92095711482633	11.535679389015721	11.870829281070758	12.382297417804732	10.675297666285847
89020.0	1.4648711973289288	6.4858377912246405	7.053903076493053	8.679438298556278	9.975840550758136	10.91950063033872	11.521666337654796	11.866174851806342	12.369982688780814	10.66972394419251
99999.0	1.4645550733862975	6.4844919172064035	7.048275663679127	8.68522111036444	9.971113897471286	10.907260163916998	11.516336012287656	11.875496814546112	12.359801027908643	10.677190640978097
